timestamp;water
2021-06-10 14:59:43;37.249
2021-06-10 15:00:02;37.249
2021-06-10 15:14:34;37.277
2021-06-10 15:29:37;37.307
2021-06-10 15:44:31;37.337
2021-06-10 15:59:35;37.369
2021-06-10 16:00:09;37.37
2021-06-10 16:28:44;37.427
2021-06-10 16:41:32;37.452
2021-06-10 17:07:43;37.504
2021-06-10 17:27:47;37.545
2021-06-10 17:46:46;37.583
2021-06-10 18:00:50;37.612
2021-06-10 18:24:02;37.66
2021-06-10 18:46:46;37.707
2021-06-10 19:03:44;37.742
2021-06-10 19:29:02;37.795
2021-06-10 19:44:35;37.826
2021-06-10 20:07:47;37.86
2021-06-10 20:24:54;37.86
2021-06-10 20:42:43;37.86
2021-06-10 21:01:46;37.86
2021-06-10 21:26:32;37.86
2021-06-10 21:41:14;37.86
2021-06-10 22:09:16;37.86
2021-06-10 22:23:58;37.86
2021-06-10 22:44:54;37.86
2021-06-10 23:03:58;37.86
2021-06-10 23:27:05;37.86
2021-06-10 23:40:17;37.86
2021-06-11 00:00:55;37.86
2021-06-11 00:26:32;37.86
2021-06-11 00:44:21;37.86
2021-06-11 01:07:05;37.86
2021-06-11 01:24:16;37.86
2021-06-11 01:48:01;37.86
2021-06-11 02:06:32;37.86
2021-06-11 02:29:02;37.86
2021-06-11 02:45:31;37.86
2021-06-11 03:02:10;37.865
2021-06-11 03:19:59;37.902
2021-06-11 03:40:31;37.945
2021-06-11 04:14:41;38.015
2021-06-11 04:29:41;38.045
2021-06-11 04:44:30;38.074
2021-06-11 04:59:42;38.104
2021-06-11 05:13:40;38.131
2021-06-11 05:14:43;38.134
2021-06-11 05:29:40;38.163
2021-06-11 05:44:41;38.193
2021-06-11 05:59:33;38.221
2021-06-11 06:14:07;38.25
2021-06-11 06:14:39;38.251
2021-06-11 06:29:43;38.28
2021-06-11 06:44:43;38.309
2021-06-11 06:45:02;38.31
2021-06-11 06:59:31;38.338
2021-06-11 07:14:59;38.369
2021-06-11 07:29:31;38.398
2021-06-11 07:44:38;38.429
2021-06-11 07:59:30;38.458
2021-06-11 08:13:42;38.486
2021-06-11 08:14:40;38.488
2021-06-11 08:29:37;38.517
2021-06-11 08:44:43;38.546
2021-06-11 08:59:59;38.575
2021-06-11 09:14:33;38.603
2021-06-11 09:29:30;38.632
2021-06-11 09:44:42;38.661
2021-06-11 09:45:01;38.662
2021-06-11 09:59:42;38.691
2021-06-11 10:14:31;38.719
2021-06-11 10:29:36;38.752
2021-06-11 10:44:38;38.783
2021-06-11 11:00:00;38.813
2021-06-11 11:14:33;38.841
2021-06-11 11:29:41;38.87
2021-06-11 11:43:29;38.897
2021-06-11 11:44:37;38.899
2021-06-11 11:59:04;38.928
2021-06-11 11:59:38;38.929
2021-06-11 12:14:42;38.959
2021-06-11 12:29:39;38.988
2021-06-11 12:44:31;39.017
2021-06-11 12:59:34;39.046
2021-06-11 13:14:30;39.074
2021-06-11 13:29:37;39.103
2021-06-11 13:44:38;39.132
2021-06-11 13:59:38;39.16
2021-06-11 14:14:31;39.188
2021-06-11 14:29:38;39.218
2021-06-11 14:44:34;39.246
2021-06-11 14:59:38;39.275
2021-06-11 15:14:36;39.303
2021-06-11 15:15:02;39.304
2021-06-11 15:29:59;39.333
2021-06-11 15:44:41;39.361
2021-06-11 15:59:35;39.388
2021-06-11 16:00:05;39.389
2021-06-11 16:29:40;39.446
2021-06-11 16:47:47;39.479
2021-06-11 17:02:05;39.507
2021-06-11 17:26:32;39.553
2021-06-11 17:43:25;39.585
2021-06-11 18:04:21;39.624
2021-06-11 18:20:50;39.655
2021-06-11 18:43:58;39.697
2021-06-11 19:03:58;39.737
2021-06-11 19:20:31;39.769
2021-06-11 19:40:50;39.81
2021-06-11 20:05:17;39.854
2021-06-11 20:21:32;39.854
2021-06-11 20:48:20;39.854
2021-06-11 21:02:43;39.854
2021-06-11 21:24:35;39.854
2021-06-11 21:48:01;39.854
2021-06-11 22:05:13;39.854
2021-06-11 22:27:24;39.854
2021-06-11 22:41:28;39.854
2021-06-11 23:01:14;39.854
2021-06-11 23:20:13;39.854
2021-06-11 23:47:47;39.854
2021-06-12 00:09:16;39.854
2021-06-12 00:27:47;39.854
2021-06-12 00:40:13;39.854
2021-06-12 01:01:28;39.854
2021-06-12 01:29:02;39.854
2021-06-12 01:49:54;39.854
2021-06-12 02:06:46;39.854
2021-06-12 02:28:58;39.854
2021-06-12 02:59:59;39.855
2021-06-12 03:23:25;39.902
2021-06-12 03:42:10;39.94
2021-06-12 04:07:10;39.987
2021-06-12 04:07:11;39.987
2021-06-12 04:25:31;40.023
2021-06-12 04:25:32;40.023
2021-06-12 04:49:35;40.067
2021-06-12 05:03:25;40.094
2021-06-12 05:29:02;40.142
2021-06-12 05:49:03;40.179
2021-06-12 06:08:44;40.217
2021-06-12 06:08:45;40.217
2021-06-12 06:21:32;40.241
2021-06-12 06:46:28;40.289
2021-06-12 06:46:29;40.289
2021-06-12 07:09:40;40.333
2021-06-12 07:27:05;40.366
2021-06-12 07:43:25;40.396
2021-06-12 08:01:51;40.432
2021-06-12 08:25:50;40.478
2021-06-12 08:42:05;40.508
2021-06-12 09:02:43;40.549
2021-06-12 09:02:44;40.549
2021-06-12 09:25:50;40.594
2021-06-12 09:25:51;40.594
2021-06-12 09:46:46;40.635
2021-06-12 10:05:00;40.672
2021-06-12 10:26:46;40.713
2021-06-12 10:48:21;40.754
2021-06-12 11:09:55;40.796
2021-06-12 11:27:10;40.828
2021-06-12 12:00:00;40.891
2021-06-12 12:23:07;40.935
2021-06-12 12:43:01;40.976
2021-06-12 13:05:51;41.019
2021-06-12 13:29:03;41.063
2021-06-12 13:48:01;41.099
2021-06-12 13:48:02;41.099
2021-06-12 14:00:32;41.124
2021-06-12 14:20:51;41.162
2021-06-12 14:43:06;41.205
2021-06-12 15:00:00;41.236
2021-06-12 15:24:55;41.286
2021-06-12 15:41:47;41.318
2021-06-12 16:07:11;41.367
2021-06-12 16:27:48;41.408
2021-06-12 16:41:47;41.436
2021-06-12 17:08:45;41.488
2021-06-12 17:23:59;41.518
2021-06-12 17:48:21;41.566
2021-06-12 18:00:51;41.59
2021-06-12 18:22:06;41.634
2021-06-12 18:40:18;41.67
2021-06-12 19:09:36;41.729
2021-06-12 19:28:26;41.766
2021-06-12 19:47:06;41.803
2021-06-12 20:09:17;41.834
2021-06-12 20:22:06;41.834
2021-06-12 20:43:26;41.834
2021-06-12 21:06:29;41.834
2021-06-12 21:24:03;41.834
2021-06-12 21:42:25;41.834
2021-06-12 22:05:51;41.834
2021-06-12 22:26:29;41.834
2021-06-12 22:47:06;41.834
2021-06-12 23:09:36;41.834
2021-06-12 23:20:37;41.834
2021-06-12 23:46:15;41.834
2021-06-13 00:01:47;41.834
2021-06-13 00:26:15;41.834
2021-06-13 00:48:40;41.834
2021-06-13 01:03:07;41.834
2021-06-13 01:23:21;41.834
2021-06-13 01:44:36;41.834
2021-06-13 02:09:03;41.834
2021-06-13 02:20:51;41.834
2021-06-13 02:44:41;41.834
2021-06-13 03:08:21;41.851
2021-06-13 03:20:00;41.874
2021-06-13 03:42:11;41.919
2021-06-13 04:05:56;41.966
2021-06-13 04:21:47;41.996
2021-06-13 04:40:56;42.033
2021-06-13 05:09:55;42.089
2021-06-13 05:24:36;42.117
2021-06-13 05:43:02;42.152
2021-06-13 06:04:03;42.193
2021-06-13 06:28:26;42.24
2021-06-13 06:44:41;42.272
2021-06-13 07:09:36;42.32
2021-06-13 07:20:32;42.341
2021-06-13 07:46:10;42.391
2021-06-13 08:04:17;42.426
2021-06-13 08:29:36;42.475
2021-06-13 08:46:29;42.508
2021-06-13 09:02:11;42.538
2021-06-13 09:24:41;42.582
2021-06-13 09:44:03;42.619
2021-06-13 10:06:10;42.662
2021-06-13 10:29:17;42.707
2021-06-13 10:47:48;42.742
2021-06-13 11:04:03;42.774
2021-06-13 11:24:03;42.813
2021-06-13 11:41:29;42.847
2021-06-13 12:04:22;42.891
2021-06-13 12:29:17;42.939
2021-06-13 12:42:06;42.964
2021-06-13 13:07:44;43.014
2021-06-13 13:27:11;43.051
2021-06-13 13:46:15;43.088
2021-06-13 14:05:56;43.126
2021-06-13 14:29:36;43.172
2021-06-13 14:46:47;43.206
2021-06-13 15:09:36;43.25
2021-06-13 15:25:00;43.28
2021-06-13 15:42:06;43.313
2021-06-13 16:09:36;43.367
2021-06-13 16:22:25;43.392
2021-06-13 16:41:33;43.429
2021-06-13 17:05:56;43.477
2021-06-13 17:29:55;43.525
2021-06-13 17:40:37;43.546
2021-06-13 18:06:29;43.597
2021-06-13 18:23:59;43.631
2021-06-13 18:43:02;43.669
2021-06-13 19:09:36;43.721
2021-06-13 19:28:40;43.758
2021-06-13 19:46:33;43.793
2021-06-13 20:01:29;43.822
2021-06-13 20:21:33;43.825
2021-06-13 20:49:36;43.825
2021-06-13 21:03:02;43.825
2021-06-13 21:24:36;43.825
2021-06-13 21:45:51;43.825
2021-06-13 22:06:33;43.825
2021-06-13 22:24:36;43.825
2021-06-13 22:44:03;43.825
2021-06-13 23:07:25;43.825
2021-06-13 23:27:11;43.825
2021-06-13 23:45:14;43.825
2021-06-14 00:05:14;43.825
2021-06-14 00:26:29;43.825
2021-06-14 00:45:00;43.825
2021-06-14 01:01:10;43.825
2021-06-14 01:26:10;43.825
2021-06-14 02:00:00;43.825
2021-06-14 02:25:51;43.825
2021-06-14 02:42:11;43.825
2021-06-14 03:08:59;43.843
2021-06-14 03:27:06;43.879
2021-06-14 03:47:06;43.919
2021-06-14 04:14:31;43.974
